,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
980,Central Bay Street,43.6579524,-79.3873826,California Sandwiches,43.660824989345386,-79.38288750546259,Sandwich Place
981,Central Bay Street,43.6579524,-79.3873826,Subway,43.65946709895447,-79.38824850471555,Sandwich Place
982,Central Bay Street,43.6579524,-79.3873826,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop
983,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop
984,Central Bay Street,43.6579524,-79.3873826,Fran's,43.661255320138636,-79.38389304122866,Diner
985,Central Bay Street,43.6579524,-79.3873826,Bed Bath & Beyond,43.6596432,-79.3827044,Furniture / Home Store
986,Central Bay Street,43.6579524,-79.3873826,Light Café 路燈咖啡,43.65607098189164,-79.39302058882892,Café
987,Central Bay Street,43.6579524,-79.3873826,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
988,Central Bay Street,43.6579524,-79.3873826,Est West Cafe,43.65954133608129,-79.39063666861075,Salad Place
989,Central Bay Street,43.6579524,-79.3873826,TD Canada Trust,43.6608428,-79.3848856,Bank
990,Central Bay Street,43.6579524,-79.3873826,Duck,43.660739056022976,-79.38391327857971,Chinese Restaurant
991,Central Bay Street,43.6579524,-79.3873826,Thai Express,43.66163,-79.38734,Thai Restaurant
992,Central Bay Street,43.6579524,-79.3873826,Omai,43.656006,-79.392494,Japanese Restaurant
993,Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.659695,-79.388706,Coffee Shop
994,Central Bay Street,43.6579524,-79.3873826,Tosto,43.661198,-79.386414,Italian Restaurant
995,Central Bay Street,43.6579524,-79.3873826,Second Cup,43.660721671691235,-79.38630837243234,Coffee Shop
996,Central Bay Street,43.6579524,-79.3873826,Druxy's,43.65925,-79.387088,Deli / Bodega
997,Central Bay Street,43.6579524,-79.3873826,Pastacceria,43.66002046385312,-79.38818802617249,Italian Restaurant
998,Central Bay Street,43.6579524,-79.3873826,Mo'Ramyun,43.65614757920083,-79.39228230349781,Korean Restaurant
999,Central Bay Street,43.6579524,-79.3873826,La Prep,43.661659240722656,-79.38768005371094,Café
1000,"Richmond, Adelaide, King",43.6505712,-79.3845675,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
